sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
266,1776876012458,543.0,710.0,2.58
267,1776876012469,543.0,696.0,2.58
268,1776876012480,541.0,687.0,2.58
269,1776876012491,543.0,676.0,2.58
270,1776876012502,540.0,672.0,2.58
271,1776876012513,540.0,640.0,2.58
272,1776876012524,539.0,650.0,2.58
273,1776876012535,542.0,641.0,2.58
274,1776876012546,545.0,630.0,2.58
275,1776876012557,545.0,589.0,2.58
276,1776876012568,546.0,595.0,2.58
277,1776876012579,540.0,584.0,2.58
278,1776876012590,545.0,573.0,2.58
279,1776876012600,544.0,567.0,2.58
280,1776876012612,544.0,560.0,2.58
281,1776876012623,541.0,562.0,2.58
282,1776876012633,544.0,559.0,2.58
283,1776876012645,545.0,557.0,2.58
284,1776876012655,546.0,552.0,2.58
285,1776876012666,576.0,548.0,2.58
286,1776876012677,593.0,531.0,2.58
287,1776876012688,562.0,537.0,2.58
288,1776876012699,363.0,537.0,2.58
289,1776876012710,355.0,529.0,2.58
290,1776876012721,453.0,521.0,2.58
291,1776876012732,560.0,515.0,2.58
292,1776876012748,623.0,494.0,2.58
293,1776876012754,627.0,506.0,2.58
294,1776876012765,614.0,498.0,2.58
295,1776876012776,595.0,470.0,2.58
296,1776876012787,582.0,486.0,2.58
297,1776876012798,575.0,482.0,2.58
298,1776876012809,566.0,460.0,2.58
299,1776876012820,564.0,471.0,2.58
300,1776876012831,556.0,469.0,2.58
301,1776876012842,556.0,469.0,2.58
302,1776876012853,556.0,466.0,2.58
303,1776876012865,555.0,464.0,2.58
304,1776876012875,556.0,450.0,2.58
305,1776876012886,562.0,457.0,2.58
306,1776876012897,561.0,454.0,2.58
307,1776876012908,561.0,444.0,2.58
308,1776876012919,555.0,451.0,2.58
309,1776876012930,549.0,453.0,2.58
310,1776876012941,540.0,447.0,2.58
311,1776876012952,525.0,451.0,2.58
312,1776876012963,518.0,451.0,2.58
313,1776876012974,517.0,446.0,2.58
314,1776876012985,516.0,446.0,2.58
315,1776876012996,520.0,439.0,2.58
316,1776876013007,528.0,444.0,2.58
317,1776876013018,530.0,443.0,2.58
318,1776876013029,537.0,425.0,2.58
319,1776876013040,536.0,436.0,2.58
320,1776876013051,540.0,438.0,2.58
321,1776876013062,543.0,432.0,2.58
322,1776876013073,544.0,424.0,2.58
323,1776876013084,541.0,429.0,2.58
324,1776876013095,542.0,427.0,2.58
325,1776876013106,545.0,424.0,2.58
326,1776876013117,545.0,434.0,2.58
327,1776876013128,547.0,551.0,2.58
328,1776876013139,545.0,527.0,2.58
329,1776876013150,545.0,554.0,2.58
330,1776876013161,544.0,743.0,2.58
331,1776876013172,539.0,712.0,2.58
332,1776876013183,542.0,746.0,2.58
333,1776876013194,543.0,789.0,2.58
334,1776876013205,542.0,807.0,2.58
335,1776876013216,544.0,809.0,2.58
336,1776876013227,542.0,797.0,2.58
337,1776876013238,542.0,788.0,2.58
338,1776876013249,547.0,762.0,2.58
339,1776876013260,542.0,726.0,2.58
340,1776876013271,540.0,716.0,2.58
341,1776876013282,542.0,707.0,2.58
342,1776876013293,544.0,695.0,2.58
343,1776876013304,542.0,687.0,2.58
344,1776876013315,545.0,673.0,2.58
345,1776876013326,545.0,682.0,2.58
346,1776876013337,542.0,667.0,2.58
347,1776876013348,546.0,657.0,2.58
348,1776876013359,545.0,641.0,2.58
349,1776876013370,544.0,619.0,2.58
350,1776876013381,545.0,575.0,2.58
351,1776876013392,546.0,587.0,2.58
352,1776876013403,544.0,577.0,2.58
353,1776876013414,543.0,565.0,2.58
354,1776876013425,541.0,564.0,2.58
355,1776876013436,542.0,563.0,2.58
356,1776876013447,545.0,558.0,2.58
357,1776876013458,544.0,557.0,2.58
358,1776876013469,542.0,556.0,2.58
359,1776876013480,542.0,557.0,2.58
360,1776876013491,546.0,552.0,2.58
361,1776876013502,542.0,544.0,2.58
362,1776876013513,546.0,534.0,2.58
363,1776876013524,542.0,530.0,2.58
364,1776876013535,544.0,524.0,2.58
365,1776876013546,540.0,501.0,2.58
366,1776876013557,541.0,514.0,2.58
367,1776876013568,541.0,506.0,2.58
368,1776876013579,541.0,485.0,2.58
369,1776876013590,541.0,493.0,2.58
370,1776876013601,540.0,489.0,2.58
371,1776876013612,546.0,488.0,2.58
372,1776876013623,574.0,479.0,2.58
373,1776876013634,592.0,477.0,2.58
374,1776876013645,563.0,468.0,2.58
375,1776876013656,380.0,466.0,2.58
376,1776876013667,375.0,468.0,2.58
377,1776876013678,453.0,466.0,2.58
378,1776876013689,540.0,464.0,2.58
379,1776876013700,620.0,454.0,2.58
380,1776876013711,625.0,459.0,2.58
381,1776876013722,614.0,453.0,2.58
382,1776876013733,595.0,450.0,2.58
383,1776876013744,580.0,447.0,2.58
384,1776876013755,574.0,446.0,2.58
385,1776876013766,560.0,446.0,2.58
386,1776876013777,562.0,449.0,2.58
387,1776876013788,552.0,451.0,2.58
388,1776876013799,551.0,435.0,2.58
389,1776876013810,551.0,452.0,2.58
390,1776876013821,550.0,444.0,2.58
391,1776876013832,554.0,423.0,2.58
392,1776876013843,562.0,442.0,2.58
393,1776876013854,564.0,436.0,2.58
394,1776876013865,563.0,434.0,2.58
395,1776876013876,558.0,433.0,2.58
396,1776876013887,548.0,432.0,2.58
397,1776876013898,541.0,411.0,2.58
398,1776876013909,524.0,429.0,2.58
399,1776876013920,523.0,428.0,2.58
400,1776876013931,519.0,415.0,2.58
401,1776876013942,514.0,425.0,2.58
402,1776876013953,522.0,425.0,2.58
403,1776876013964,526.0,418.0,2.58
404,1776876013975,527.0,430.0,2.58
405,1776876013986,534.0,422.0,2.58
406,1776876013997,536.0,420.0,2.58
407,1776876014008,543.0,418.0,2.58
408,1776876014019,538.0,420.0,2.58
409,1776876014030,543.0,403.0,2.58
410,1776876014041,545.0,409.0,2.58
411,1776876014052,542.0,462.0,2.58
412,1776876014063,548.0,413.0,2.58
413,1776876014074,545.0,444.0,2.58
414,1776876014085,538.0,662.0,2.58
415,1776876014096,540.0,535.0,2.58
416,1776876014107,539.0,609.0,2.58
417,1776876014118,541.0,669.0,2.58
418,1776876014129,541.0,741.0,2.58
419,1776876014140,541.0,782.0,2.58
420,1776876014151,543.0,800.0,2.58
421,1776876014162,540.0,782.0,2.58
422,1776876014173,542.0,811.0,2.58
423,1776876014184,536.0,772.0,2.58
424,1776876014195,542.0,769.0,2.58
425,1776876014206,541.0,750.0,2.58
426,1776876014217,540.0,725.0,2.58
427,1776876014228,541.0,715.0,2.58
428,1776876014239,535.0,704.0,2.58
429,1776876014250,541.0,697.0,2.58
430,1776876014261,542.0,694.0,2.58
